x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32
89,102,49,72,51,42,32,11,22,55,22,22,55,33,66,77,55,33,22,44,33,55,22,55,33,11,33,55,77,66,44,11
89,101,114,149,141,153,231,231,154,154,110,143,121,88,77,77,55,33,55,22,33,55,44,55,77,44,11,33,44,77,66,55
89,112,146,147,148,74,42,32,22,44,55,77,55,33,66,55,77,66,33,66,77,44,22,22,11,22,22,33,22,66,77,77
89,125,82,140,76,66,44,33,22,33,44,33,22,22,22,11,33,11,22,33,11,33,11,33,44,66,77,22,22,33,44,11
89,36,26,5,18,30,21,44,22,22,33,44,33,44,11,22,33,11,55,22,33,22,11,44,77,77,55,77,44,22,22,11
89,123,147,204,216,152,186,143,154,154,154,121,143,110,88,99,22,11,22,66,77,55,22,22,44,77,77,44,77,77,55,44
89,79,179,126,140,131,33,44,66,55,33,22,22,11,33,66,55,33,55,33,55,77,55,66,44,66,55,33,11,33,77,55
89,123,146,224,214,227,196,252,264,242,264,308,187,165,264,286,264,286,341,253,319,352,330,319,330,352,308,308,308,308,275,297
89,101,124,70,38,29,52,75,76,77,66,77,77,77,77,77,77,44,33,55,11,33,22,11,33,55,22,44,22,55,22,11
89,101,92,116,107,130,76,77,33,55,77,55,33,22,33,44,33,55,77,22,11,33,44,77,77,66,77,55,77,77,77,44
89,167,258,325,348,371,317,329,253,253,198,187,187,209,231,209,165,220,198,165,176,220,275,363,308,297,275,286,264,253,275,286
89,124,147,149,73,53,76,55,44,66,44,11,33,66,55,77,77,77,66,77,44,66,55,77,66,77,77,77,55,77,55,77
89,101,124,104,160,183,283,340,286,308,363,352,330,330,352,308,385,385,385,308,308,374,363,264,385,352,319,352,286,297,286,385
89,90,25,48,60,72,18,43,33,66,77,77,55,11,22,11,44,66,77,55,77,77,77,77,77,77,77,66,77,55,44,22
89,101,114,149,150,107,9,32,22,22,22,55,33,22,22,66,55,22,44,22,77,55,77,55,77,77,77,77,55,77,77,77
89,90,103,137,150,151,119,131,110,88,121,44,22,11,22,33,11,22,44,77,77,77,66,77,77,55,66,33,33,55,44,44
89,123,146,48,16,17,40,63,20,43,77,77,55,33,22,55,77,66,77,44,66,77,66,77,66,33,44,66,44,66,77,77
89,123,91,104,117,151,152,153,132,143,154,154,154,154,99,154,121,110,220,209,121,132,154,154,154,154,154,132,187,198,176,209
89,102,125,148,149,150,52,64,76,66,77,44,33,44,33,11,33,22,44,66,33,11,33,55,11,44,22,11,44,22,22,11
89,90,81,115,105,95,97,186,286,275,363,330,352,286,308,209,187,176,165,198,220,132,99,99,44,22,77,77,77,55,33,66
89,24,47,70,60,28,18,41,21,22,44,77,77,66,33,11,77,11,22,55,22,44,77,77,77,77,22,11,44,11,22,11
89,80,92,82,139,151,152,153,154,121,132,143,154,132,110,154,143,154,154,44,55,33,55,66,77,77,44,55,77,77,66,77
89,35,15,39,31,54,66,55,77,66,33,11,22,44,22,44,66,22,44,66,77,77,66,77,66,77,66,44,55,33,33,11
89,103,137,150,97,109,132,154,132,143,132,220,231,231,154,154,154,44,33,22,22,66,44,66,44,66,77,77,55,33,44,77
89,101,136,225,127,150,96,108,98,187,286,308,352,286,264,352,363,308,242,253,264,352,374,341,330,330,363,385,363,385,352,319
89,124,225,150,142,154,143,154,154,44,33,11,22,44,11,44,33,11,33,22,22,33,11,55,77,11,33,33,55,33,11,22
89,36,27,50,41,64,76,77,77,55,33,11,33,55,66,77,77,77,77,77,77,55,22,33,11,22,11,44,22,55,77,44
89,101,124,114,94,86,109,154,121,99,99,121,110,209,231,264,363,352,363,385,374,385,308,352,385,363,297,385,385,385,440,462
89,112,135,70,60,50,73,74,65,44,22,33,11,33,66,77,55,77,11,33,66,77,66,77,77,77,66,44,33,22,33,11
89,91,114,139,151,130,120,143,154,209,110,99,88,110,66,77,77,66,44,66,77,55,44,66,77,44,66,11,22,55,33,77
89,112,103,17,30,43,33,22,33,22,33,11,44,22,44,66,44,55,77,55,66,77,77,77,55,66,77,77,66,44,66,77
89,37,17,40,52,76,22,33,22,44,77,55,33,55,77,77,55,33,44,22,55,77,77,77,55,77,33,55,22,33,55,77
89,101,71,73,74,75,76,77,44,11,22,11,33,55,77,66,77,77,77,11,44,33,22,33,22,11,33,44,22,22,11,44
89,90,47,28,73,74,65,33,66,77,77,44,66,44,66,44,22,33,55,77,77,55,22,11,22,33,11,33,66,77,55,77
89,81,94,117,52,64,43,33,22,22,33,44,66,44,22,77,77,77,77,55,77,33,44,77,77,55,77,55,66,55,11,44
89,124,103,82,149,117,96,109,99,121,110,121,99,99,110,22,22,66,44,77,77,66,33,55,66,77,77,77,66,77,55,66
89,124,104,128,152,153,143,154,121,99,121,88,121,99,121,110,99,88,110,143,77,66,77,77,77,66,77,11,77,77,77,55
89,102,93,94,107,142,110,220,308,253,330,286,308,297,308,275,297,275,264,352,374,385,352,253,264,242,264,363,341,297,308,286
89,92,138,128,228,230,220,231,231,308,363,308,308,231,198,231,154,77,77,77,77,77,77,77,44,66,77,77,77,77,22,33
89,201,269,261,328,351,330,319,341,330,341,352,385,385,363,275,297,198,209,242,330,330,341,242,275,286,264,330,418,396,407,396
89,101,190,213,225,270,282,306,285,253,308,308,220,198,231,308,308,286,308,286,385,363,319,440,385,385,385,275,374,385,374,385
89,101,81,17,9,21,55,77,77,66,33,77,77,77,55,44,66,77,66,44,22,55,33,55,22,11,66,77,44,77,22,33
89,24,69,39,63,53,76,77,55,33,33,55,77,77,44,77,44,55,33,11,22,11,44,77,77,77,77,66,77,55,66,33
89,57,48,16,39,52,42,65,77,11,55,33,55,77,55,11,33,44,77,22,33,55,66,55,44,66,77,44,77,77,77,77
89,79,113,92,93,83,117,52,75,76,77,77,55,66,11,33,22,11,33,55,44,22,77,55,44,55,33,11,33,22,55,66
89,112,124,114,148,128,152,131,99,121,110,88,22,22,11,55,66,55,33,66,44,55,33,22,55,66,77,77,77,55,22,33
89,123,147,149,106,129,97,120,143,154,132,77,77,77,77,77,77,44,66,44,77,55,33,11,44,66,33,44,22,33,44,33
89,47,38,28,41,76,55,66,22,11,33,11,55,11,22,22,44,77,55,22,33,11,55,66,33,66,77,77,55,11,55,33
89,123,69,71,72,74,75,76,77,44,66,77,77,77,77,22,33,11,66,77,44,22,22,22,55,44,11,22,33,77,55,22
89,145,70,40,30,20,21,77,77,77,66,44,66,44,66,33,22,33,66,33,11,33,55,22,66,77,66,55,77,77,55,33
89,167,179,159,183,174,98,110,88,110,99,88,121,110,121,66,44,77,55,44,77,77,77,77,55,66,44,22,33,55,22,11
89,101,125,148,94,117,53,76,77,77,55,44,66,77,77,77,77,55,66,55,33,22,11,44,66,55,33,22,66,22,44,66
89,90,114,127,30,54,66,77,77,77,77,77,66,77,55,33,44,55,55,77,44,55,77,77,44,33,55,33,22,33,44,77
89,81,39,75,76,55,77,77,77,77,77,77,77,55,33,22,22,33,44,55,44,22,22,44,66,55,66,55,66,33,55,66
89,91,104,85,97,109,22,44,66,44,22,11,22,11,33,22,44,22,33,22,33,66,77,77,77,77,66,77,44,44,33,44
89,90,180,82,29,19,53,43,77,55,22,44,33,77,77,77,77,77,55,33,77,77,44,11,33,11,44,22,22,44,66,55
89,101,124,136,149,117,108,153,143,110,132,110,121,143,154,121,99,88,22,33,22,77,66,44,33,22,55,44,55,77,77,77
89,102,116,128,152,153,121,22,11,55,33,22,44,33,11,33,55,33,22,22,55,33,11,22,22,33,55,66,44,22,22,33
89,90,104,206,185,252,264,253,352,396,341,330,264,286,308,308,308,363,385,374,352,341,352,374,352,363,352,341,352,330,341,319
89,91,81,104,83,174,186,220,231,231,231,154,154,132,88,22,33,66,33,22,33,55,77,66,77,22,11,33,77,55,77,77
89,101,135,136,148,149,152,142,154,154,44,66,44,11,22,33,33,55,33,44,33,44,66,77,77,44,33,66,77,77,11,44
89,146,126,118,86,109,99,99,121,99,132,110,99,209,187,187,297,385,374,275,297,275,253,253,176,176,187,209,220,209,154,154
89,101,136,104,40,74,75,76,66,77,66,11,44,33,44,22,44,55,66,77,77,44,55,33,11,44,33,44,55,77,77,66
89,112,69,71,61,73,75,76,77,66,77,55,66,33,22,22,22,66,77,55,33,11,33,33,33,44,22,22,44,22,33,22
89,91,115,149,228,207,274,264,308,220,154,143,55,77,77,44,66,55,33,77,77,77,77,77,55,22,33,11,44,66,77,66
89,190,246,260,349,329,286,385,374,385,385,286,264,253,264,363,308,308,297,253,275,286,187,209,253,330,341,385,385,385,363,374
89,80,27,51,63,75,76,55,22,22,44,55,77,55,33,11,44,33,55,33,22,22,22,44,66,77,77,66,77,44,22,11
89,80,93,96,119,142,154,66,33,22,22,11,33,22,11,66,77,77,77,55,77,55,77,77,66,55,33,22,44,22,66,44
89,90,113,103,116,207,274,374,341,363,341,319,352,385,341,242,264,363,385,308,385,297,275,363,385,363,330,330,341,374,275,341
89,123,146,116,84,118,109,154,154,110,99,110,121,11,66,77,55,33,44,22,11,77,44,11,22,22,33,22,33,22,11,33
89,145,147,126,105,85,119,87,99,88,110,11,44,66,55,33,55,33,55,33,66,77,44,33,55,11,55,66,77,55,11,33
89,26,49,50,62,74,64,76,77,66,44,55,33,44,55,22,55,22,33,22,11,22,55,77,55,44,22,44,33,55,33,11
89,112,91,103,127,151,152,131,110,99,132,143,154,99,99,110,121,132,121,22,44,33,11,22,33,77,44,77,44,66,44,77
89,92,82,50,74,31,21,44,55,33,66,44,11,22,44,22,22,33,66,77,55,77,55,77,77,55,66,77,33,44,11,22
89,80,114,16,28,18,41,32,44,22,66,77,77,77,55,66,55,77,55,22,44,66,55,33,44,66,11,33,22,44,11,33
89,112,124,136,126,149,73,52,9,21,22,33,44,55,77,77,77,44,33,55,77,55,22,33,11,22,44,11,44,33,55,11
89,101,125,104,116,86,43,44,22,66,77,11,77,11,22,22,44,66,44,66,77,66,77,77,77,77,77,22,33,22,44,55
89,90,92,93,184,163,274,231,286,264,319,352,341,330,275,330,341,286,264,242,275,264,275,187,99,11,33,55,66,44,22,44
89,101,91,125,137,116,139,152,142,154,143,99,132,110,99,99,88,110,99,121,132,110,143,121,99,121,99,121,143,154,154,154
89,112,136,148,149,150,152,131,77,77,77,66,55,77,44,11,33,22,55,77,77,44,77,55,77,77,77,77,55,22,55,44
89,102,103,115,149,119,230,231,231,231,220,121,99,220,275,297,341,319,264,253,308,297,308,264,352,297,363,308,308,286,253,308
89,125,93,182,293,305,306,307,308,363,253,297,187,242,275,352,385,363,352,363,385,374,286,374,385,385,385,385,385,308,308,363
89,102,136,106,129,152,120,143,121,22,22,33,66,77,55,22,33,22,55,77,55,77,44,55,77,77,77,77,77,77,77,44
89,113,225,139,151,75,76,77,77,77,77,77,66,77,22,44,33,11,22,44,55,33,44,22,33,11,66,77,66,33,11,22
89,101,168,235,270,282,272,295,340,286,264,275,341,462,352,374,352,308,385,385,385,440,330,385,363,385,385,363,352,385,286,308
89,101,81,104,127,95,118,141,131,110,88,99,132,110,88,110,132,143,33,44,22,22,33,44,55,33,55,77,44,77,77,77
89,101,124,148,138,118,130,109,121,132,110,132,154,143,231,308,308,308,385,462,385,363,374,385,385,286,264,286,253,242,264,220
89,114,72,73,74,75,43,77,55,33,55,77,66,77,77,77,66,44,33,44,77,66,77,77,44,66,77,66,55,44,77,77
89,90,114,127,62,41,65,77,44,33,44,33,55,22,22,44,66,55,77,55,77,44,22,22,22,55,77,55,22,22,33,55
89,13,36,15,5,72,73,76,44,77,77,77,66,77,44,11,22,55,33,55,77,44,66,33,77,66,55,77,55,77,77,77
89,112,3,38,72,40,52,75,65,55,22,33,55,66,55,66,77,77,55,66,55,44,22,33,44,77,55,44,55,77,77,77
89,24,49,72,51,74,43,55,22,33,11,33,22,33,22,55,77,44,55,33,55,77,77,55,22,33,11,33,22,22,33,22
89,25,48,72,40,20,54,33,55,44,22,22,11,33,11,33,11,44,55,11,22,44,66,33,44,33,22,11,22,22,33,22
89,134,147,150,153,154,231,253,308,363,341,330,363,308,253,209,231,231,231,297,385,385,308,385,308,275,264,198,220,198,308,363
89,112,135,82,107,141,120,187,231,231,209,231,231,209,143,154,154,154,154,154,231,231,286,308,264,275,374,330,352,341,385,385
89,123,190,169,171,195,229,307,308,275,242,275,374,341,242,264,374,385,385,374,352,363,385,385,308,242,264,242,352,385,385,385
89,102,136,226,227,218,120,99,88,121,99,55,44,66,77,44,22,44,22,11,22,33,66,11,55,77,66,22,22,44,77,77
89,112,3,49,17,73,41,75,76,44,55,22,44,11,55,66,77,77,77,66,77,77,77,77,77,33,55,33,44,66,22,33
89,123,69,71,72,73,63,75,76,55,33,55,77,77,77,77,44,33,44,22,11,77,55,44,22,44,66,55,33,66,77,77
89,46,69,72,73,75,54,33,11,33,55,77,55,33,22,55,33,22,44,11,66,22,33,22,22,55,66,77,77,66,77,77
89,102,115,129,153,132,99,121,88,22,22,33,44,66,33,55,22,77,77,77,77,77,11,22,55,44,55,33,55,77,33,55
89,13,25,4,38,7,43,77,44,77,77,44,33,44,55,22,55,33,22,33,11,22,22,55,33,11,33,11,66,44,33,44
89,103,16,50,18,30,42,10,22,55,11,44,11,33,55,66,44,66,77,66,44,77,77,77,55,44,11,33,11,66,44,33
89,101,124,6,41,32,44,66,77,77,77,77,66,77,55,77,44,66,77,66,11,33,44,22,33,11,55,66,33,66,77,55
89,112,225,304,361,296,286,264,363,385,352,363,352,374,308,286,341,253,330,341,330,319,341,352,363,253,363,352,363,352,374,319
89,102,4,38,29,19,53,76,77,55,77,77,77,77,77,66,77,77,77,77,77,77,77,77,22,22,55,33,55,77,33,66
89,113,93,227,228,230,308,297,275,286,264,297,308,308,308,297,308,385,374,308,297,286,198,132,154,231,220,231,209,220,286,330
89,79,92,39,53,43,22,44,22,22,77,66,33,22,33,22,55,44,22,11,33,66,44,22,33,22,55,44,55,77,66,77
89,91,125,93,29,64,76,77,33,22,55,22,44,11,44,33,55,33,55,77,77,66,44,77,66,77,77,55,44,77,55,77
89,103,137,149,95,85,21,22,55,44,22,33,55,77,66,55,77,66,55,77,33,44,33,11,33,44,22,44,22,44,33,55
89,147,116,95,131,154,77,66,11,33,44,33,22,11,22,55,66,22,55,44,33,22,33,22,33,55,33,66,55,66,55,77
89,102,92,126,227,152,230,231,231,231,220,176,187,176,275,286,308,286,374,385,374,385,462,374,385,385,363,374,352,374,275,308
89,80,93,83,117,108,164,220,110,55,44,22,44,77,77,77,77,55,66,77,77,66,44,66,77,44,22,33,11,44,22,44
89,178,157,191,203,182,238,305,383,373,363,385,341,319,341,363,374,385,352,385,385,352,330,319,330,352,297,385,374,363,352,253
89,112,91,81,117,64,43,55,66,33,11,44,66,77,77,77,55,33,11,22,77,55,77,77,77,77,66,77,77,55,33,22
89,2,25,17,30,65,77,44,22,11,33,55,66,55,44,66,44,55,44,11,55,77,77,77,77,77,77,55,33,66,44,77
89,123,69,72,73,75,65,77,55,77,55,77,77,55,44,55,77,33,22,44,77,77,66,55,77,77,77,77,77,55,22,11
89,125,116,129,87,121,143,154,132,99,88,110,22,44,22,44,22,44,33,44,77,55,66,55,11,44,11,22,44,33,22,55
89,124,149,151,153,154,99,33,66,55,22,33,22,33,33,66,55,77,55,33,22,33,66,44,66,77,66,55,33,55,33,66
89,112,91,103,83,95,41,20,43,22,33,22,44,22,33,77,77,22,11,44,11,77,77,77,66,55,77,77,44,33,66,77
89,101,80,136,115,84,118,131,66,77,55,77,77,77,77,66,44,77,55,22,55,66,55,33,11,22,44,22,55,22,33,44
89,112,91,27,17,51,43,55,77,55,66,44,33,11,22,33,11,33,77,77,55,77,66,77,77,55,77,77,77,77,77,77
89,36,48,18,52,76,66,55,77,77,77,77,77,77,22,77,55,77,77,77,55,44,22,11,22,44,11,66,55,33,44,77
89,101,91,4,16,7,30,43,11,44,66,11,33,44,33,22,44,77,77,77,66,77,77,55,11,33,22,22,33,44,66,77
89,145,146,125,148,118,141,153,154,154,154,132,22,44,55,66,33,22,22,22,66,44,11,33,44,33,44,77,66,77,55,22
89,101,113,126,150,129,152,76,77,55,33,66,44,55,22,11,44,11,33,22,55,44,22,55,77,77,77,44,55,77,77,77
89,3,37,5,17,31,10,33,44,55,66,77,66,77,66,44,77,44,22,44,33,66,33,22,33,22,44,66,44,66,77,77
89,124,147,127,96,53,32,11,33,44,55,33,44,77,77,44,22,44,66,77,77,77,77,77,77,77,44,77,77,66,77,55
89,90,124,136,72,73,74,53,43,33,55,66,44,66,77,44,66,55,77,77,55,77,77,77,77,44,22,33,11,44,22,44
89,79,91,114,93,95,96,86,109,143,154,143,154,121,110,220,308,308,385,319,275,176,176,209,264,363,341,352,462,462,341,330
89,145,69,72,51,31,10,33,55,33,22,66,55,77,55,77,44,55,77,55,33,55,33,55,66,77,77,66,55,77,77,77
89,103,127,118,98,132,110,132,77,66,44,66,33,22,22,33,22,44,22,33,44,11,33,33,22,33,55,66,44,33,22,44
89,57,70,60,72,73,74,76,33,22,22,33,22,11,33,22,22,33,22,33,33,55,44,11,44,66,55,22,44,33,22,44
89,112,16,29,64,54,44,77,66,44,66,77,66,55,33,22,33,55,22,33,22,55,77,77,55,77,55,33,77,77,55,77
89,102,114,105,128,151,153,132,110,99,99,99,176,187,198,209,231,231,308,308,385,374,385,385,385,308,308,308,308,198,187,275
89,112,124,104,83,95,118,20,21,22,44,22,11,22,33,44,33,11,33,22,44,66,55,33,11,33,66,77,55,77,66,22
89,112,135,181,117,19,21,11,33,22,22,33,11,22,11,33,55,77,33,44,22,44,66,77,55,22,22,22,11,33,55,77
89,35,27,17,7,32,66,77,55,22,44,33,66,22,33,66,77,77,77,55,44,55,77,66,77,66,22,44,22,22,33,22
89,80,105,162,274,165,198,176,286,264,275,264,297,286,275,264,286,275,253,286,385,385,286,275,176,121,154,154,143,154,22,77
89,80,103,115,127,172,273,307,385,374,462,451,363,374,363,341,330,352,286,352,341,352,374,385,297,275,264,286,264,319,341,330
89,102,82,105,129,76,77,55,44,55,77,77,66,33,22,55,77,66,77,55,77,44,33,55,77,77,55,66,55,77,66,33
89,112,136,116,84,108,131,121,132,99,121,88,132,110,121,55,33,77,77,44,55,44,66,77,77,66,22,44,66,55,33,66
89,92,117,131,143,132,143,154,99,132,121,88,99,110,99,110,88,22,33,22,44,77,77,77,55,33,33,55,77,77,55,44
89,80,114,94,96,87,143,132,154,132,110,143,132,154,154,143,132,154,77,77,55,77,77,77,55,22,11,33,44,66,77,33
89,145,146,103,149,117,140,152,142,154,121,99,88,121,99,88,110,55,33,22,33,44,44,22,33,11,33,22,33,22,44,22
89,112,81,93,117,108,10,44,77,77,55,22,44,55,66,77,66,33,55,44,11,33,44,77,66,55,33,11,44,33,22,44
89,90,91,81,27,17,30,9,21,22,11,33,77,77,77,77,55,44,11,33,22,55,77,66,44,77,55,33,22,55,11,44
89,37,16,28,7,19,42,65,22,11,11,55,77,77,55,77,77,77,44,77,77,55,66,33,11,33,55,33,11,44,55,33
89,101,124,116,128,152,131,154,88,121,154,198,253,264,264,253,275,253,275,308,308,352,330,341,330,319,341,253,275,264,319,341
89,3,26,5,40,52,31,43,77,66,55,44,22,55,77,66,33,55,66,77,77,22,33,22,55,44,22,33,55,33,55,66
89,101,47,15,39,74,75,76,77,77,77,66,44,66,77,55,33,55,33,44,77,77,55,66,77,77,77,77,66,33,22,33
89,13,25,50,29,41,75,76,77,77,77,55,77,44,11,22,44,33,55,66,11,22,44,77,77,55,77,44,11,22,55,33
89,79,103,39,73,41,65,77,77,77,55,77,77,66,77,77,77,77,77,55,33,11,22,22,33,11,22,44,33,22,33,55
89,123,137,172,197,154,154,132,154,154,154,154,154,121,55,44,55,11,22,55,66,77,33,22,22,44,33,55,77,55,66,55
89,123,135,147,49,62,75,76,77,55,77,55,33,22,33,22,77,77,77,77,77,77,55,77,77,66,22,44,55,66,55,22
89,136,148,138,227,196,208,220,110,11,22,22,22,22,44,77,77,77,77,77,55,66,77,55,33,55,66,55,33,11,33,22
89,112,135,82,105,151,141,153,154,154,154,154,11,33,66,77,77,55,66,44,33,66,44,66,77,77,77,66,33,11,77,77
89,90,103,126,139,118,174,252,264,374,385,352,363,341,363,385,374,363,363,385,385,363,308,308,308,385,363,418,363,374,308,308
89,90,124,81,94,63,43,55,77,77,55,33,55,66,44,66,77,77,66,44,66,77,77,77,44,22,11,33,22,11,22,55
89,101,80,94,7,30,76,22,22,33,22,22,55,66,33,55,77,55,66,11,22,22,11,22,44,33,22,33,11,33,33,11
89,112,93,149,139,118,130,153,154,154,154,231,308,308,286,264,286,275,253,363,330,352,385,363,374,341,363,341,297,264,319,341
89,101,91,93,105,128,152,197,231,231,143,99,99,99,88,99,121,132,99,99,88,99,99,88,121,154,132,110,99,132,110,99
89,123,148,151,119,109,132,121,154,110,121,88,121,187,286,275,319,341,242,264,385,385,385,308,198,176,176,187,165,110,143,154
89,178,158,270,337,327,351,341,319,330,352,341,330,352,341,319,352,330,242,253,352,330,363,352,253,352,341,319,429,330,363,385
89,92,117,85,42,32,66,77,77,55,77,33,44,11,33,22,33,11,33,55,77,77,77,77,77,66,77,77,22,44,22,33
89,91,103,93,128,142,121,209,220,231,308,308,308,308,286,297,308,385,352,242,275,330,264,275,297,198,209,176,264,286,308,385
89,101,81,28,7,30,20,21,44,33,11,44,33,33,55,66,77,66,77,66,33,22,33,55,44,33,66,66,44,11,22,33
89,101,124,116,95,96,120,66,77,66,33,44,77,77,77,77,77,33,11,22,33,77,44,77,77,44,55,22,44,33,22,22
89,102,93,105,84,107,87,110,132,154,154,66,77,44,77,66,77,77,66,77,77,77,77,55,66,22,44,33,66,44,22,66
89,113,28,7,21,55,77,77,55,77,77,55,44,55,22,55,44,22,44,22,33,55,77,77,77,77,77,77,22,33,22,33
89,80,93,106,96,86,54,77,77,77,77,44,77,66,77,44,33,55,22,44,66,77,66,77,77,77,77,77,55,33,22,33
89,26,38,72,62,42,10,77,77,66,77,77,77,77,77,77,33,22,11,22,44,11,44,11,44,22,11,33,55,22,33,66
89,123,102,70,40,20,43,22,77,77,66,77,77,77,44,55,77,77,77,55,22,11,22,11,66,77,77,77,77,77,22,22
89,112,104,95,86,98,110,154,77,77,77,44,77,55,44,33,22,11,33,55,33,44,66,77,77,77,11,22,22,22,11,33
89,36,59,40,63,53,65,44,11,33,66,44,66,77,55,77,44,22,33,55,33,33,55,44,22,55,77,66,77,66,77,77
89,157,103,126,216,118,109,132,110,88,33,22,33,66,44,77,77,55,44,77,77,55,33,22,22,55,77,55,22,22,44,55
89,90,80,104,83,106,96,109,132,121,110,88,121,99,121,99,121,154,77,77,77,77,22,33,22,22,33,44,33,66,77,77
89,123,146,147,127,106,97,109,99,88,110,110,132,110,121,33,44,77,33,11,55,44,66,77,77,77,77,55,33,77,77,77
89,179,290,270,282,272,263,242,341,286,275,286,275,330,341,319,385,385,385,385,352,374,286,253,264,352,374,363,330,330,330,341
89,123,146,147,126,39,18,53,65,33,55,77,55,22,11,22,33,55,77,77,77,22,66,77,77,77,55,77,77,55,11,33
89,101,80,170,193,228,153,154,132,154,143,154,154,110,88,110,132,143,77,77,55,66,44,55,77,77,44,22,11,22,44,55
89,124,103,94,129,97,98,132,154,143,187,275,242,341,242,275,363,341,374,385,385,374,385,374,385,297,275,286,264,264,319,341
89,92,82,116,140,119,153,66,77,77,77,77,66,55,33,55,77,77,55,77,77,77,22,22,22,55,66,44,77,66,33,11
89,101,91,37,27,6,40,20,10,22,66,44,33,55,33,55,77,55,77,77,77,55,77,77,77,44,55,66,55,77,77,66
89,90,102,93,116,128,120,88,132,154,143,154,154,154,143,154,121,66,44,55,33,44,77,55,77,77,77,77,77,77,77,77
89,124,16,39,7,52,20,32,44,11,33,55,77,44,55,77,66,77,55,77,77,77,22,55,77,66,77,66,55,33,66,33
89,102,115,105,84,118,97,87,121,132,121,99,44,22,11,33,22,44,66,77,55,66,77,77,55,77,22,55,77,77,77,77
89,123,102,114,126,116,151,152,153,143,154,121,22,22,33,11,44,22,33,22,22,44,55,77,77,55,22,44,33,22,33,44
89,90,124,114,93,116,106,96,31,43,77,77,77,77,77,55,77,66,55,77,11,44,66,77,77,77,55,11,44,55,77,77
89,79,91,81,94,117,131,110,99,143,154,132,154,132,143,110,99,99,55,77,77,77,77,77,77,77,66,77,66,44,55,33
89,36,26,49,73,74,75,54,77,77,66,55,44,77,22,44,77,44,22,44,11,22,33,44,22,22,44,66,77,77,77,55
89,35,16,40,63,75,76,44,77,77,77,77,77,55,33,44,33,55,22,55,22,33,55,66,22,22,44,22,44,66,77,77
89,24,4,38,28,8,32,55,22,55,22,11,22,44,22,44,55,77,77,66,77,77,11,22,22,22,22,66,55,44,55,22
89,101,113,103,83,107,152,120,99,88,121,110,121,143,99,121,99,88,99,88,110,154,154,154,154,110,99,110,121,88,110,143
89,92,192,293,272,284,219,198,176,198,308,385,374,385,352,330,330,253,242,341,330,385,385,352,341,374,308,308,308,385,385,363
89,101,91,114,127,150,151,152,131,143,110,154,77,77,77,55,33,66,44,77,77,77,33,22,55,77,77,11,33,22,11,22
89,102,126,193,238,185,208,231,154,154,154,99,110,99,165,209,187,176,121,99,110,121,154,154,154,99,110,132,33,22,22,33
89,123,146,148,127,152,120,99,154,77,44,55,77,77,55,77,66,77,44,77,55,33,44,55,33,22,33,55,77,66,77,77
89,90,91,93,127,139,151,108,87,110,99,121,143,121,66,22,11,22,33,11,77,77,55,33,55,22,11,66,77,44,22,44
89,114,104,94,117,109,231,154,132,110,143,154,121,99,55,77,55,77,55,77,66,33,44,22,44,33,55,33,33,66,77,55
89,101,92,94,96,108,120,99,132,110,143,121,209,165,198,220,275,253,297,308,297,352,341,363,385,330,319,275,385,341,363,374
89,101,124,71,72,74,53,21,55,66,77,55,44,66,77,77,66,77,77,77,77,66,77,55,33,44,77,66,77,77,66,33
89,102,82,117,141,43,55,44,55,44,66,55,11,33,66,44,77,77,55,77,55,44,66,55,44,11,44,22,22,44,11,33
89,90,104,94,128,184,196,241,341,363,451,462,352,341,330,330,341,253,264,242,264,286,275,286,352,341,352,363,330,264,242,264
89,90,92,94,129,152,153,154,154,154,132,110,88,121,154,88,110,99,110,132,99,154,154,132,121,132,176,176,176,88,132,99
89,145,146,125,115,129,119,153,143,154,66,77,77,77,77,66,77,55,77,77,66,77,66,77,55,77,77,66,33,11,33,11
89,102,126,117,141,153,121,143,154,132,154,110,99,44,22,33,22,11,22,44,77,66,77,77,66,77,66,33,44,33,22,33
89,102,191,215,183,119,21,55,77,77,66,77,44,33,77,33,66,44,66,77,77,55,22,22,22,22,11,22,33,44,66,11
